DateKey,FullDate,Year,Quarter,Month,MonthName,Day,DayOfWeek,IsWeekend,FiscalYear,FiscalQuarter,WeekOfYear
728,2021-12-28,2021,Q4,12,December,28,Tuesday,False,2021,Q4,52
729,2021-12-29,2021,Q4,12,December,29,Wednesday,False,2021,Q4,52
730,2021-12-30,2021,Q4,12,December,30,Thursday,False,2021,Q4,52
731,2021-12-31,2021,Q4,12,December,31,Friday,False,2021,Q4,52
732,2022-01-01,2022,Q1,1,January,1,Saturday,True,2022,Q1,52
733,2022-01-02,2022,Q1,1,January,2,Sunday,True,2022,Q1,52
734,2022-01-03,2022,Q1,1,January,3,Monday,False,2022,Q1,1
735,2022-01-04,2022,Q1,1,January,4,Tuesday,False,2022,Q1,1
736,2022-01-05,2022,Q1,1,January,5,Wednesday,False,2022,Q1,1
737,2022-01-06,2022,Q1,1,January,6,Thursday,False,2022,Q1,1
738,2022-01-07,2022,Q1,1,January,7,Friday,False,2022,Q1,1
739,2022-01-08,2022,Q1,1,January,8,Saturday,True,2022,Q1,1
740,2022-01-09,2022,Q1,1,January,9,Sunday,True,2022,Q1,1
741,2022-01-10,2022,Q1,1,January,10,Monday,False,2022,Q1,2
742,2022-01-11,2022,Q1,1,January,11,Tuesday,False,2022,Q1,2
743,2022-01-12,2022,Q1,1,January,12,Wednesday,False,2022,Q1,2
744,2022-01-13,2022,Q1,1,January,13,Thursday,False,2022,Q1,2
745,2022-01-14,2022,Q1,1,January,14,Friday,False,2022,Q1,2
746,2022-01-15,2022,Q1,1,January,15,Saturday,True,2022,Q1,2
747,2022-01-16,2022,Q1,1,January,16,Sunday,True,2022,Q1,2
748,2022-01-17,2022,Q1,1,January,17,Monday,False,2022,Q1,3
749,2022-01-18,2022,Q1,1,January,18,Tuesday,False,2022,Q1,3
750,2022-01-19,2022,Q1,1,January,19,Wednesday,False,2022,Q1,3
751,2022-01-20,2022,Q1,1,January,20,Thursday,False,2022,Q1,3
752,2022-01-21,2022,Q1,1,January,21,Friday,False,2022,Q1,3
753,2022-01-22,2022,Q1,1,January,22,Saturday,True,2022,Q1,3
754,2022-01-23,2022,Q1,1,January,23,Sunday,True,2022,Q1,3
755,2022-01-24,2022,Q1,1,January,24,Monday,False,2022,Q1,4
756,2022-01-25,2022,Q1,1,January,25,Tuesday,False,2022,Q1,4
757,2022-01-26,2022,Q1,1,January,26,Wednesday,False,2022,Q1,4
758,2022-01-27,2022,Q1,1,January,27,Thursday,False,2022,Q1,4
759,2022-01-28,2022,Q1,1,January,28,Friday,False,2022,Q1,4
760,2022-01-29,2022,Q1,1,January,29,Saturday,True,2022,Q1,4
761,2022-01-30,2022,Q1,1,January,30,Sunday,True,2022,Q1,4
762,2022-01-31,2022,Q1,1,January,31,Monday,False,2022,Q1,5
763,2022-02-01,2022,Q1,2,February,1,Tuesday,False,2022,Q1,5
764,2022-02-02,2022,Q1,2,February,2,Wednesday,False,2022,Q1,5
765,2022-02-03,2022,Q1,2,February,3,Thursday,False,2022,Q1,5
766,2022-02-04,2022,Q1,2,February,4,Friday,False,2022,Q1,5
767,2022-02-05,2022,Q1,2,February,5,Saturday,True,2022,Q1,5
768,2022-02-06,2022,Q1,2,February,6,Sunday,True,2022,Q1,5
769,2022-02-07,2022,Q1,2,February,7,Monday,False,2022,Q1,6
770,2022-02-08,2022,Q1,2,February,8,Tuesday,False,2022,Q1,6
771,2022-02-09,2022,Q1,2,February,9,Wednesday,False,2022,Q1,6
772,2022-02-10,2022,Q1,2,February,10,Thursday,False,2022,Q1,6
773,2022-02-11,2022,Q1,2,February,11,Friday,False,2022,Q1,6
774,2022-02-12,2022,Q1,2,February,12,Saturday,True,2022,Q1,6
775,2022-02-13,2022,Q1,2,February,13,Sunday,True,2022,Q1,6
776,2022-02-14,2022,Q1,2,February,14,Monday,False,2022,Q1,7
777,2022-02-15,2022,Q1,2,February,15,Tuesday,False,2022,Q1,7
778,2022-02-16,2022,Q1,2,February,16,Wednesday,False,2022,Q1,7
779,2022-02-17,2022,Q1,2,February,17,Thursday,False,2022,Q1,7
780,2022-02-18,2022,Q1,2,February,18,Friday,False,2022,Q1,7
781,2022-02-19,2022,Q1,2,February,19,Saturday,True,2022,Q1,7
782,2022-02-20,2022,Q1,2,February,20,Sunday,True,2022,Q1,7
783,2022-02-21,2022,Q1,2,February,21,Monday,False,2022,Q1,8
784,2022-02-22,2022,Q1,2,February,22,Tuesday,False,2022,Q1,8
785,2022-02-23,2022,Q1,2,February,23,Wednesday,False,2022,Q1,8
786,2022-02-24,2022,Q1,2,February,24,Thursday,False,2022,Q1,8
787,2022-02-25,2022,Q1,2,February,25,Friday,False,2022,Q1,8
788,2022-02-26,2022,Q1,2,February,26,Saturday,True,2022,Q1,8
789,2022-02-27,2022,Q1,2,February,27,Sunday,True,2022,Q1,8
790,2022-02-28,2022,Q1,2,February,28,Monday,False,2022,Q1,9
791,2022-03-01,2022,Q1,3,March,1,Tuesday,False,2022,Q1,9
792,2022-03-02,2022,Q1,3,March,2,Wednesday,False,2022,Q1,9
793,2022-03-03,2022,Q1,3,March,3,Thursday,False,2022,Q1,9
794,2022-03-04,2022,Q1,3,March,4,Friday,False,2022,Q1,9
795,2022-03-05,2022,Q1,3,March,5,Saturday,True,2022,Q1,9
796,2022-03-06,2022,Q1,3,March,6,Sunday,True,2022,Q1,9
797,2022-03-07,2022,Q1,3,March,7,Monday,False,2022,Q1,10
798,2022-03-08,2022,Q1,3,March,8,Tuesday,False,2022,Q1,10
799,2022-03-09,2022,Q1,3,March,9,Wednesday,False,2022,Q1,10
800,2022-03-10,2022,Q1,3,March,10,Thursday,False,2022,Q1,10
801,2022-03-11,2022,Q1,3,March,11,Friday,False,2022,Q1,10
802,2022-03-12,2022,Q1,3,March,12,Saturday,True,2022,Q1,10
803,2022-03-13,2022,Q1,3,March,13,Sunday,True,2022,Q1,10
804,2022-03-14,2022,Q1,3,March,14,Monday,False,2022,Q1,11
805,2022-03-15,2022,Q1,3,March,15,Tuesday,False,2022,Q1,11
806,2022-03-16,2022,Q1,3,March,16,Wednesday,False,2022,Q1,11
807,2022-03-17,2022,Q1,3,March,17,Thursday,False,2022,Q1,11
808,2022-03-18,2022,Q1,3,March,18,Friday,False,2022,Q1,11
809,2022-03-19,2022,Q1,3,March,19,Saturday,True,2022,Q1,11
810,2022-03-20,2022,Q1,3,March,20,Sunday,True,2022,Q1,11
811,2022-03-21,2022,Q1,3,March,21,Monday,False,2022,Q1,12
812,2022-03-22,2022,Q1,3,March,22,Tuesday,False,2022,Q1,12
813,2022-03-23,2022,Q1,3,March,23,Wednesday,False,2022,Q1,12
814,2022-03-24,2022,Q1,3,March,24,Thursday,False,2022,Q1,12
815,2022-03-25,2022,Q1,3,March,25,Friday,False,2022,Q1,12
816,2022-03-26,2022,Q1,3,March,26,Saturday,True,2022,Q1,12
817,2022-03-27,2022,Q1,3,March,27,Sunday,True,2022,Q1,12
818,2022-03-28,2022,Q1,3,March,28,Monday,False,2022,Q1,13
819,2022-03-29,2022,Q1,3,March,29,Tuesday,False,2022,Q1,13
820,2022-03-30,2022,Q1,3,March,30,Wednesday,False,2022,Q1,13
821,2022-03-31,2022,Q1,3,March,31,Thursday,False,2022,Q1,13
822,2022-04-01,2022,Q2,4,April,1,Friday,False,2022,Q2,13
823,2022-04-02,2022,Q2,4,April,2,Saturday,True,2022,Q2,13
824,2022-04-03,2022,Q2,4,April,3,Sunday,True,2022,Q2,13
825,2022-04-04,2022,Q2,4,April,4,Monday,False,2022,Q2,14
826,2022-04-05,2022,Q2,4,April,5,Tuesday,False,2022,Q2,14
827,2022-04-06,2022,Q2,4,April,6,Wednesday,False,2022,Q2,14
828,2022-04-07,2022,Q2,4,April,7,Thursday,False,2022,Q2,14
829,2022-04-08,2022,Q2,4,April,8,Friday,False,2022,Q2,14
830,2022-04-09,2022,Q2,4,April,9,Saturday,True,2022,Q2,14
831,2022-04-10,2022,Q2,4,April,10,Sunday,True,2022,Q2,14
832,2022-04-11,2022,Q2,4,April,11,Monday,False,2022,Q2,15
833,2022-04-12,2022,Q2,4,April,12,Tuesday,False,2022,Q2,15
834,2022-04-13,2022,Q2,4,April,13,Wednesday,False,2022,Q2,15
835,2022-04-14,2022,Q2,4,April,14,Thursday,False,2022,Q2,15
836,2022-04-15,2022,Q2,4,April,15,Friday,False,2022,Q2,15
837,2022-04-16,2022,Q2,4,April,16,Saturday,True,2022,Q2,15
838,2022-04-17,2022,Q2,4,April,17,Sunday,True,2022,Q2,15
839,2022-04-18,2022,Q2,4,April,18,Monday,False,2022,Q2,16
840,2022-04-19,2022,Q2,4,April,19,Tuesday,False,2022,Q2,16
841,2022-04-20,2022,Q2,4,April,20,Wednesday,False,2022,Q2,16
842,2022-04-21,2022,Q2,4,April,21,Thursday,False,2022,Q2,16
843,2022-04-22,2022,Q2,4,April,22,Friday,False,2022,Q2,16
844,2022-04-23,2022,Q2,4,April,23,Saturday,True,2022,Q2,16
845,2022-04-24,2022,Q2,4,April,24,Sunday,True,2022,Q2,16
846,2022-04-25,2022,Q2,4,April,25,Monday,False,2022,Q2,17
847,2022-04-26,2022,Q2,4,April,26,Tuesday,False,2022,Q2,17
848,2022-04-27,2022,Q2,4,April,27,Wednesday,False,2022,Q2,17
849,2022-04-28,2022,Q2,4,April,28,Thursday,False,2022,Q2,17
850,2022-04-29,2022,Q2,4,April,29,Friday,False,2022,Q2,17
851,2022-04-30,2022,Q2,4,April,30,Saturday,True,2022,Q2,17
852,2022-05-01,2022,Q2,5,May,1,Sunday,True,2022,Q2,17
853,2022-05-02,2022,Q2,5,May,2,Monday,False,2022,Q2,18
854,2022-05-03,2022,Q2,5,May,3,Tuesday,False,2022,Q2,18
855,2022-05-04,2022,Q2,5,May,4,Wednesday,False,2022,Q2,18
856,2022-05-05,2022,Q2,5,May,5,Thursday,False,2022,Q2,18
857,2022-05-06,2022,Q2,5,May,6,Friday,False,2022,Q2,18
858,2022-05-07,2022,Q2,5,May,7,Saturday,True,2022,Q2,18
859,2022-05-08,2022,Q2,5,May,8,Sunday,True,2022,Q2,18
860,2022-05-09,2022,Q2,5,May,9,Monday,False,2022,Q2,19
861,2022-05-10,2022,Q2,5,May,10,Tuesday,False,2022,Q2,19
862,2022-05-11,2022,Q2,5,May,11,Wednesday,False,2022,Q2,19
863,2022-05-12,2022,Q2,5,May,12,Thursday,False,2022,Q2,19
864,2022-05-13,2022,Q2,5,May,13,Friday,False,2022,Q2,19
865,2022-05-14,2022,Q2,5,May,14,Saturday,True,2022,Q2,19
866,2022-05-15,2022,Q2,5,May,15,Sunday,True,2022,Q2,19
867,2022-05-16,2022,Q2,5,May,16,Monday,False,2022,Q2,20
868,2022-05-17,2022,Q2,5,May,17,Tuesday,False,2022,Q2,20
869,2022-05-18,2022,Q2,5,May,18,Wednesday,False,2022,Q2,20
870,2022-05-19,2022,Q2,5,May,19,Thursday,False,2022,Q2,20
871,2022-05-20,2022,Q2,5,May,20,Friday,False,2022,Q2,20
872,2022-05-21,2022,Q2,5,May,21,Saturday,True,2022,Q2,20
873,2022-05-22,2022,Q2,5,May,22,Sunday,True,2022,Q2,20
874,2022-05-23,2022,Q2,5,May,23,Monday,False,2022,Q2,21
875,2022-05-24,2022,Q2,5,May,24,Tuesday,False,2022,Q2,21
876,2022-05-25,2022,Q2,5,May,25,Wednesday,False,2022,Q2,21
877,2022-05-26,2022,Q2,5,May,26,Thursday,False,2022,Q2,21
878,2022-05-27,2022,Q2,5,May,27,Friday,False,2022,Q2,21
879,2022-05-28,2022,Q2,5,May,28,Saturday,True,2022,Q2,21
880,2022-05-29,2022,Q2,5,May,29,Sunday,True,2022,Q2,21
881,2022-05-30,2022,Q2,5,May,30,Monday,False,2022,Q2,22
882,2022-05-31,2022,Q2,5,May,31,Tuesday,False,2022,Q2,22
883,2022-06-01,2022,Q2,6,June,1,Wednesday,False,2022,Q2,22
884,2022-06-02,2022,Q2,6,June,2,Thursday,False,2022,Q2,22
885,2022-06-03,2022,Q2,6,June,3,Friday,False,2022,Q2,22
886,2022-06-04,2022,Q2,6,June,4,Saturday,True,2022,Q2,22
887,2022-06-05,2022,Q2,6,June,5,Sunday,True,2022,Q2,22
888,2022-06-06,2022,Q2,6,June,6,Monday,False,2022,Q2,23
889,2022-06-07,2022,Q2,6,June,7,Tuesday,False,2022,Q2,23
890,2022-06-08,2022,Q2,6,June,8,Wednesday,False,2022,Q2,23
891,2022-06-09,2022,Q2,6,June,9,Thursday,False,2022,Q2,23
892,2022-06-10,2022,Q2,6,June,10,Friday,False,2022,Q2,23
893,2022-06-11,2022,Q2,6,June,11,Saturday,True,2022,Q2,23
894,2022-06-12,2022,Q2,6,June,12,Sunday,True,2022,Q2,23
895,2022-06-13,2022,Q2,6,June,13,Monday,False,2022,Q2,24
896,2022-06-14,2022,Q2,6,June,14,Tuesday,False,2022,Q2,24
897,2022-06-15,2022,Q2,6,June,15,Wednesday,False,2022,Q2,24
898,2022-06-16,2022,Q2,6,June,16,Thursday,False,2022,Q2,24
899,2022-06-17,2022,Q2,6,June,17,Friday,False,2022,Q2,24
900,2022-06-18,2022,Q2,6,June,18,Saturday,True,2022,Q2,24
901,2022-06-19,2022,Q2,6,June,19,Sunday,True,2022,Q2,24
902,2022-06-20,2022,Q2,6,June,20,Monday,False,2022,Q2,25
903,2022-06-21,2022,Q2,6,June,21,Tuesday,False,2022,Q2,25
904,2022-06-22,2022,Q2,6,June,22,Wednesday,False,2022,Q2,25
905,2022-06-23,2022,Q2,6,June,23,Thursday,False,2022,Q2,25
906,2022-06-24,2022,Q2,6,June,24,Friday,False,2022,Q2,25
907,2022-06-25,2022,Q2,6,June,25,Saturday,True,2022,Q2,25
908,2022-06-26,2022,Q2,6,June,26,Sunday,True,2022,Q2,25
909,2022-06-27,2022,Q2,6,June,27,Monday,False,2022,Q2,26
910,2022-06-28,2022,Q2,6,June,28,Tuesday,False,2022,Q2,26
911,2022-06-29,2022,Q2,6,June,29,Wednesday,False,2022,Q2,26
912,2022-06-30,2022,Q2,6,June,30,Thursday,False,2022,Q2,26
913,2022-07-01,2022,Q3,7,July,1,Friday,False,2022,Q3,26
914,2022-07-02,2022,Q3,7,July,2,Saturday,True,2022,Q3,26
915,2022-07-03,2022,Q3,7,July,3,Sunday,True,2022,Q3,26
916,2022-07-04,2022,Q3,7,July,4,Monday,False,2022,Q3,27
917,2022-07-05,2022,Q3,7,July,5,Tuesday,False,2022,Q3,27
918,2022-07-06,2022,Q3,7,July,6,Wednesday,False,2022,Q3,27
919,2022-07-07,2022,Q3,7,July,7,Thursday,False,2022,Q3,27
920,2022-07-08,2022,Q3,7,July,8,Friday,False,2022,Q3,27
921,2022-07-09,2022,Q3,7,July,9,Saturday,True,2022,Q3,27
922,2022-07-10,2022,Q3,7,July,10,Sunday,True,2022,Q3,27
923,2022-07-11,2022,Q3,7,July,11,Monday,False,2022,Q3,28
924,2022-07-12,2022,Q3,7,July,12,Tuesday,False,2022,Q3,28
925,2022-07-13,2022,Q3,7,July,13,Wednesday,False,2022,Q3,28
926,2022-07-14,2022,Q3,7,July,14,Thursday,False,2022,Q3,28
927,2022-07-15,2022,Q3,7,July,15,Friday,False,2022,Q3,28
928,2022-07-16,2022,Q3,7,July,16,Saturday,True,2022,Q3,28
929,2022-07-17,2022,Q3,7,July,17,Sunday,True,2022,Q3,28
930,2022-07-18,2022,Q3,7,July,18,Monday,False,2022,Q3,29
931,2022-07-19,2022,Q3,7,July,19,Tuesday,False,2022,Q3,29
932,2022-07-20,2022,Q3,7,July,20,Wednesday,False,2022,Q3,29
933,2022-07-21,2022,Q3,7,July,21,Thursday,False,2022,Q3,29
934,2022-07-22,2022,Q3,7,July,22,Friday,False,2022,Q3,29
935,2022-07-23,2022,Q3,7,July,23,Saturday,True,2022,Q3,29
936,2022-07-24,2022,Q3,7,July,24,Sunday,True,2022,Q3,29
937,2022-07-25,2022,Q3,7,July,25,Monday,False,2022,Q3,30
938,2022-07-26,2022,Q3,7,July,26,Tuesday,False,2022,Q3,30
939,2022-07-27,2022,Q3,7,July,27,Wednesday,False,2022,Q3,30
940,2022-07-28,2022,Q3,7,July,28,Thursday,False,2022,Q3,30
941,2022-07-29,2022,Q3,7,July,29,Friday,False,2022,Q3,30
942,2022-07-30,2022,Q3,7,July,30,Saturday,True,2022,Q3,30
943,2022-07-31,2022,Q3,7,July,31,Sunday,True,2022,Q3,30
944,2022-08-01,2022,Q3,8,August,1,Monday,False,2022,Q3,31
945,2022-08-02,2022,Q3,8,August,2,Tuesday,False,2022,Q3,31
946,2022-08-03,2022,Q3,8,August,3,Wednesday,False,2022,Q3,31
947,2022-08-04,2022,Q3,8,August,4,Thursday,False,2022,Q3,31
948,2022-08-05,2022,Q3,8,August,5,Friday,False,2022,Q3,31
949,2022-08-06,2022,Q3,8,August,6,Saturday,True,2022,Q3,31
950,2022-08-07,2022,Q3,8,August,7,Sunday,True,2022,Q3,31
951,2022-08-08,2022,Q3,8,August,8,Monday,False,2022,Q3,32
952,2022-08-09,2022,Q3,8,August,9,Tuesday,False,2022,Q3,32
953,2022-08-10,2022,Q3,8,August,10,Wednesday,False,2022,Q3,32
954,2022-08-11,2022,Q3,8,August,11,Thursday,False,2022,Q3,32
955,2022-08-12,2022,Q3,8,August,12,Friday,False,2022,Q3,32
956,2022-08-13,2022,Q3,8,August,13,Saturday,True,2022,Q3,32
957,2022-08-14,2022,Q3,8,August,14,Sunday,True,2022,Q3,32
958,2022-08-15,2022,Q3,8,August,15,Monday,False,2022,Q3,33
959,2022-08-16,2022,Q3,8,August,16,Tuesday,False,2022,Q3,33
960,2022-08-17,2022,Q3,8,August,17,Wednesday,False,2022,Q3,33
961,2022-08-18,2022,Q3,8,August,18,Thursday,False,2022,Q3,33
962,2022-08-19,2022,Q3,8,August,19,Friday,False,2022,Q3,33
963,2022-08-20,2022,Q3,8,August,20,Saturday,True,2022,Q3,33
964,2022-08-21,2022,Q3,8,August,21,Sunday,True,2022,Q3,33
965,2022-08-22,2022,Q3,8,August,22,Monday,False,2022,Q3,34
966,2022-08-23,2022,Q3,8,August,23,Tuesday,False,2022,Q3,34
967,2022-08-24,2022,Q3,8,August,24,Wednesday,False,2022,Q3,34
968,2022-08-25,2022,Q3,8,August,25,Thursday,False,2022,Q3,34
969,2022-08-26,2022,Q3,8,August,26,Friday,False,2022,Q3,34
970,2022-08-27,2022,Q3,8,August,27,Saturday,True,2022,Q3,34
971,2022-08-28,2022,Q3,8,August,28,Sunday,True,2022,Q3,34
972,2022-08-29,2022,Q3,8,August,29,Monday,False,2022,Q3,35
973,2022-08-30,2022,Q3,8,August,30,Tuesday,False,2022,Q3,35
974,2022-08-31,2022,Q3,8,August,31,Wednesday,False,2022,Q3,35
975,2022-09-01,2022,Q3,9,September,1,Thursday,False,2022,Q3,35
976,2022-09-02,2022,Q3,9,September,2,Friday,False,2022,Q3,35
977,2022-09-03,2022,Q3,9,September,3,Saturday,True,2022,Q3,35
978,2022-09-04,2022,Q3,9,September,4,Sunday,True,2022,Q3,35
979,2022-09-05,2022,Q3,9,September,5,Monday,False,2022,Q3,36
980,2022-09-06,2022,Q3,9,September,6,Tuesday,False,2022,Q3,36
981,2022-09-07,2022,Q3,9,September,7,Wednesday,False,2022,Q3,36
982,2022-09-08,2022,Q3,9,September,8,Thursday,False,2022,Q3,36
983,2022-09-09,2022,Q3,9,September,9,Friday,False,2022,Q3,36
984,2022-09-10,2022,Q3,9,September,10,Saturday,True,2022,Q3,36
985,2022-09-11,2022,Q3,9,September,11,Sunday,True,2022,Q3,36
986,2022-09-12,2022,Q3,9,September,12,Monday,False,2022,Q3,37
987,2022-09-13,2022,Q3,9,September,13,Tuesday,False,2022,Q3,37
988,2022-09-14,2022,Q3,9,September,14,Wednesday,False,2022,Q3,37
989,2022-09-15,2022,Q3,9,September,15,Thursday,False,2022,Q3,37
990,2022-09-16,2022,Q3,9,September,16,Friday,False,2022,Q3,37
991,2022-09-17,2022,Q3,9,September,17,Saturday,True,2022,Q3,37
992,2022-09-18,2022,Q3,9,September,18,Sunday,True,2022,Q3,37
993,2022-09-19,2022,Q3,9,September,19,Monday,False,2022,Q3,38
994,2022-09-20,2022,Q3,9,September,20,Tuesday,False,2022,Q3,38
995,2022-09-21,2022,Q3,9,September,21,Wednesday,False,2022,Q3,38
996,2022-09-22,2022,Q3,9,September,22,Thursday,False,2022,Q3,38
997,2022-09-23,2022,Q3,9,September,23,Friday,False,2022,Q3,38
998,2022-09-24,2022,Q3,9,September,24,Saturday,True,2022,Q3,38
999,2022-09-25,2022,Q3,9,September,25,Sunday,True,2022,Q3,38
1000,2022-09-26,2022,Q3,9,September,26,Monday,False,2022,Q3,39
1001,2022-09-27,2022,Q3,9,September,27,Tuesday,False,2022,Q3,39
1002,2022-09-28,2022,Q3,9,September,28,Wednesday,False,2022,Q3,39
1003,2022-09-29,2022,Q3,9,September,29,Thursday,False,2022,Q3,39
1004,2022-09-30,2022,Q3,9,September,30,Friday,False,2022,Q3,39
1005,2022-10-01,2022,Q4,10,October,1,Saturday,True,2022,Q4,39
1006,2022-10-02,2022,Q4,10,October,2,Sunday,True,2022,Q4,39
1007,2022-10-03,2022,Q4,10,October,3,Monday,False,2022,Q4,40
1008,2022-10-04,2022,Q4,10,October,4,Tuesday,False,2022,Q4,40
1009,2022-10-05,2022,Q4,10,October,5,Wednesday,False,2022,Q4,40
1010,2022-10-06,2022,Q4,10,October,6,Thursday,False,2022,Q4,40
1011,2022-10-07,2022,Q4,10,October,7,Friday,False,2022,Q4,40
1012,2022-10-08,2022,Q4,10,October,8,Saturday,True,2022,Q4,40
1013,2022-10-09,2022,Q4,10,October,9,Sunday,True,2022,Q4,40
1014,2022-10-10,2022,Q4,10,October,10,Monday,False,2022,Q4,41
1015,2022-10-11,2022,Q4,10,October,11,Tuesday,False,2022,Q4,41
1016,2022-10-12,2022,Q4,10,October,12,Wednesday,False,2022,Q4,41
1017,2022-10-13,2022,Q4,10,October,13,Thursday,False,2022,Q4,41
1018,2022-10-14,2022,Q4,10,October,14,Friday,False,2022,Q4,41
1019,2022-10-15,2022,Q4,10,October,15,Saturday,True,2022,Q4,41
1020,2022-10-16,2022,Q4,10,October,16,Sunday,True,2022,Q4,41
1021,2022-10-17,2022,Q4,10,October,17,Monday,False,2022,Q4,42
1022,2022-10-18,2022,Q4,10,October,18,Tuesday,False,2022,Q4,42
1023,2022-10-19,2022,Q4,10,October,19,Wednesday,False,2022,Q4,42
1024,2022-10-20,2022,Q4,10,October,20,Thursday,False,2022,Q4,42
1025,2022-10-21,2022,Q4,10,October,21,Friday,False,2022,Q4,42
1026,2022-10-22,2022,Q4,10,October,22,Saturday,True,2022,Q4,42
1027,2022-10-23,2022,Q4,10,October,23,Sunday,True,2022,Q4,42
1028,2022-10-24,2022,Q4,10,October,24,Monday,False,2022,Q4,43
1029,2022-10-25,2022,Q4,10,October,25,Tuesday,False,2022,Q4,43
1030,2022-10-26,2022,Q4,10,October,26,Wednesday,False,2022,Q4,43
1031,2022-10-27,2022,Q4,10,October,27,Thursday,False,2022,Q4,43
1032,2022-10-28,2022,Q4,10,October,28,Friday,False,2022,Q4,43
1033,2022-10-29,2022,Q4,10,October,29,Saturday,True,2022,Q4,43
1034,2022-10-30,2022,Q4,10,October,30,Sunday,True,2022,Q4,43
1035,2022-10-31,2022,Q4,10,October,31,Monday,False,2022,Q4,44
1036,2022-11-01,2022,Q4,11,November,1,Tuesday,False,2022,Q4,44
1037,2022-11-02,2022,Q4,11,November,2,Wednesday,False,2022,Q4,44
1038,2022-11-03,2022,Q4,11,November,3,Thursday,False,2022,Q4,44
1039,2022-11-04,2022,Q4,11,November,4,Friday,False,2022,Q4,44
1040,2022-11-05,2022,Q4,11,November,5,Saturday,True,2022,Q4,44
1041,2022-11-06,2022,Q4,11,November,6,Sunday,True,2022,Q4,44
1042,2022-11-07,2022,Q4,11,November,7,Monday,False,2022,Q4,45
1043,2022-11-08,2022,Q4,11,November,8,Tuesday,False,2022,Q4,45
1044,2022-11-09,2022,Q4,11,November,9,Wednesday,False,2022,Q4,45
1045,2022-11-10,2022,Q4,11,November,10,Thursday,False,2022,Q4,45
1046,2022-11-11,2022,Q4,11,November,11,Friday,False,2022,Q4,45
1047,2022-11-12,2022,Q4,11,November,12,Saturday,True,2022,Q4,45
1048,2022-11-13,2022,Q4,11,November,13,Sunday,True,2022,Q4,45
1049,2022-11-14,2022,Q4,11,November,14,Monday,False,2022,Q4,46
1050,2022-11-15,2022,Q4,11,November,15,Tuesday,False,2022,Q4,46
1051,2022-11-16,2022,Q4,11,November,16,Wednesday,False,2022,Q4,46
1052,2022-11-17,2022,Q4,11,November,17,Thursday,False,2022,Q4,46
1053,2022-11-18,2022,Q4,11,November,18,Friday,False,2022,Q4,46
1054,2022-11-19,2022,Q4,11,November,19,Saturday,True,2022,Q4,46
1055,2022-11-20,2022,Q4,11,November,20,Sunday,True,2022,Q4,46
1056,2022-11-21,2022,Q4,11,November,21,Monday,False,2022,Q4,47
1057,2022-11-22,2022,Q4,11,November,22,Tuesday,False,2022,Q4,47
1058,2022-11-23,2022,Q4,11,November,23,Wednesday,False,2022,Q4,47
1059,2022-11-24,2022,Q4,11,November,24,Thursday,False,2022,Q4,47
1060,2022-11-25,2022,Q4,11,November,25,Friday,False,2022,Q4,47
1061,2022-11-26,2022,Q4,11,November,26,Saturday,True,2022,Q4,47
1062,2022-11-27,2022,Q4,11,November,27,Sunday,True,2022,Q4,47
1063,2022-11-28,2022,Q4,11,November,28,Monday,False,2022,Q4,48
1064,2022-11-29,2022,Q4,11,November,29,Tuesday,False,2022,Q4,48
1065,2022-11-30,2022,Q4,11,November,30,Wednesday,False,2022,Q4,48
1066,2022-12-01,2022,Q4,12,December,1,Thursday,False,2022,Q4,48
1067,2022-12-02,2022,Q4,12,December,2,Friday,False,2022,Q4,48
1068,2022-12-03,2022,Q4,12,December,3,Saturday,True,2022,Q4,48
1069,2022-12-04,2022,Q4,12,December,4,Sunday,True,2022,Q4,48
1070,2022-12-05,2022,Q4,12,December,5,Monday,False,2022,Q4,49
1071,2022-12-06,2022,Q4,12,December,6,Tuesday,False,2022,Q4,49
1072,2022-12-07,2022,Q4,12,December,7,Wednesday,False,2022,Q4,49
1073,2022-12-08,2022,Q4,12,December,8,Thursday,False,2022,Q4,49
1074,2022-12-09,2022,Q4,12,December,9,Friday,False,2022,Q4,49
1075,2022-12-10,2022,Q4,12,December,10,Saturday,True,2022,Q4,49
1076,2022-12-11,2022,Q4,12,December,11,Sunday,True,2022,Q4,49
1077,2022-12-12,2022,Q4,12,December,12,Monday,False,2022,Q4,50
1078,2022-12-13,2022,Q4,12,December,13,Tuesday,False,2022,Q4,50
1079,2022-12-14,2022,Q4,12,December,14,Wednesday,False,2022,Q4,50
1080,2022-12-15,2022,Q4,12,December,15,Thursday,False,2022,Q4,50
1081,2022-12-16,2022,Q4,12,December,16,Friday,False,2022,Q4,50
1082,2022-12-17,2022,Q4,12,December,17,Saturday,True,2022,Q4,50
1083,2022-12-18,2022,Q4,12,December,18,Sunday,True,2022,Q4,50
1084,2022-12-19,2022,Q4,12,December,19,Monday,False,2022,Q4,51
1085,2022-12-20,2022,Q4,12,December,20,Tuesday,False,2022,Q4,51
1086,2022-12-21,2022,Q4,12,December,21,Wednesday,False,2022,Q4,51
1087,2022-12-22,2022,Q4,12,December,22,Thursday,False,2022,Q4,51
1088,2022-12-23,2022,Q4,12,December,23,Friday,False,2022,Q4,51
1089,2022-12-24,2022,Q4,12,December,24,Saturday,True,2022,Q4,51
1090,2022-12-25,2022,Q4,12,December,25,Sunday,True,2022,Q4,51
1091,2022-12-26,2022,Q4,12,December,26,Monday,False,2022,Q4,52
